        MR         R2
 4.839E+02  4.077E-02
 7.925E+02  5.415E-02
 5.798E+02  1.276E-01
 3.682E+02  2.089E-02
 9.140E+02  1.233E-02
 7.231E+02  1.462E-02
 1.212E+03  8.596E-02
 8.248E+02  1.896E-02
 4.824E+02  6.104E-02
 8.850E+02  1.277E-02
 5.847E+02  1.441E-02
 3.779E+02  4.136E-02
 5.384E+02  3.586E-02
 5.914E+02  1.844E-02
 5.757E+02  1.108E-02
 5.557E+02  3.203E-02
 5.692E+02  6.469E-03
 4.292E+02  2.339E-02
 1.187E+03  3.373E-02
 4.557E+02  1.070E-01
 4.558E+02  2.985E-02
 8.949E+02  7.552E-03
 8.014E+02  4.074E-02
 8.241E+02  1.755E-02
 6.380E+02  6.452E-02
 1.024E+03  6.841E-02
 6.312E+02  2.973E-01
 5.918E+02  1.955E-02
 7.268E+02  1.593E-02
 4.173E+02  7.952E-02
 5.986E+02  8.024E-03
 1.079E+03  1.958E-02
 1.444E+03  9.468E-03
 2.083E+03  1.494E-02
 6.230E+02  3.613E-02
 5.224E+02  1.131E-02
 5.265E+02  3.045E-01
 6.723E+02  4.620E-02
 6.576E+02  4.114E-02
 1.572E+03  4.177E-03
 8.908E+02  8.465E-03
 6.945E+02  5.193E-02
 5.161E+02  1.653E-02
 6.296E+02  3.576E-02
 1.058E+03  1.132E-02
 5.764E+02  1.366E-02
 6.044E+02  1.444E-02
 7.254E+02  2.238E-02
 8.350E+02  3.458E-02
 7.120E+02  2.854E-02
 4.913E+02  8.179E-02
 4.600E+02  1.273E-01
 8.627E+02  1.248E-02
 4.916E+02  1.186E-01
 5.577E+02  1.215E-01
 7.118E+02  7.660E-02
 3.837E+02  1.216E-01
 4.481E+02  1.110E-01
 1.173E+03  2.661E-03
 5.878E+02  1.552E-01
 5.264E+02  1.512E-01
 5.703E+02  9.113E-02
 6.033E+02  1.001E-01
 1.461E+03  3.131E-02
 4.867E+02  1.066E-02
 1.054E+03  3.914E-02
 5.249E+02  7.890E-03
 3.189E+02  5.823E-01
 9.814E+02  1.377E-02
 5.050E+02  2.181E-02
 6.848E+02  1.069E-02
 4.470E+02  1.428E-01
 6.136E+02  1.600E-02
 9.910E+02  1.691E-01
 3.389E+02  3.140E-01
 4.860E+02  6.906E-02
 1.007E+03  8.556E-03
 3.900E+02  2.175E-02
 5.225E+02  4.098E-02
 5.229E+02  4.859E-02
 7.508E+02  1.404E-01
 3.310E+02  1.546E-01
 6.062E+02  7.693E-02
 5.457E+02  5.930E-02
 8.711E+02  9.736E-02
 9.606E+02  2.448E-02
 7.916E+02  1.800E-02
 4.949E+02  2.152E-02
 5.363E+02  1.146E-01
 5.073E+02  1.415E-01
 3.769E+02  6.825E-02
 2.750E+02  1.732E-01
 6.268E+02  1.475E-02
 1.117E+03  4.613E-02
 1.313E+03  2.629E-02
 5.757E+02  7.409E-03
 6.196E+02  1.557E-02
 4.516E+02  6.152E-02
 5.188E+02  2.362E-02
 2.003E+03  1.114E-02
 1.010E+03  1.217E-01
 8.513E+02  1.971E-02
 2.983E+02  2.029E-01
 1.197E+03  1.019E-02
 5.403E+02  1.003E-02
 7.134E+02  1.337E-02
 4.481E+02  7.390E-02
 1.634E+03  1.579E-02
 8.824E+02  1.400E-02
 3.991E+02  3.349E-02
 8.868E+02  1.816E-02
 1.015E+03  3.788E-03
 5.615E+02  2.314E-02
 1.031E+03  2.103E-02
 6.008E+02  6.267E-03
 4.057E+02  7.003E-02
 3.171E+02  2.656E-01
 1.099E+03  1.842E-02
 4.367E+02  3.078E-02
 9.208E+02  1.319E-02
 8.212E+02  2.190E-02
 7.062E+02  9.655E-03
 7.261E+02  5.078E-02
 2.684E+02  6.523E-01
 3.974E+02  1.620E-02
 7.927E+02  4.537E-02
 7.769E+02  3.556E-02
 5.101E+02  2.554E-02
 8.397E+02  1.633E-02
 5.226E+02  1.497E-02
 8.328E+02  1.036E-02
 4.107E+02  5.118E-02
 6.434E+02  1.474E-01
 7.289E+02  3.116E-02
 4.386E+02  3.327E-02
 6.212E+02  9.202E-03
 1.043E+03  6.157E-02
 9.537E+02  1.881E-03
 7.518E+02  3.762E-03
 4.174E+02  1.695E-02
 4.181E+02  5.614E-02
 8.790E+02  1.040E-02
 5.027E+02  3.732E-02
 4.540E+02  5.072E-02
 4.466E+02  1.294E-01
 5.778E+02  1.783E-01
 5.868E+02  1.566E-01
 6.286E+02  1.034E-01
 3.584E+02  3.043E-02
 4.942E+02  7.293E-02
 1.581E+03  2.250E-03
 6.315E+02  4.216E-02
 1.404E+03  9.480E-03
 2.708E+02  1.978E-01
 6.099E+02  8.109E-02
 1.063E+03  6.279E-02
 4.590E+02  9.001E-02
 5.440E+02  3.221E-02
 8.275E+02  8.893E-02
 5.980E+02  2.368E-02
 3.810E+02  3.985E-01
 5.181E+02  2.284E-02
 6.147E+02  5.021E-02
 3.686E+02  1.202E-01
 5.078E+02  1.118E-01
 8.479E+02  3.384E-02
 4.588E+02  7.674E-02
 9.764E+02  1.312E-02
 3.380E+02  1.502E-02
 3.354E+02  2.546E-01
 7.743E+02  3.050E-02
 5.869E+02  5.369E-03
 1.614E+03  1.662E-03
 7.189E+02  7.218E-02
 4.470E+02  3.679E-02
 5.248E+02  6.913E-02
 3.985E+02  8.102E-02
 3.989E+02  3.763E-02
 1.619E+03  2.665E-03
 1.011E+03  2.039E-02
 6.111E+02  2.897E-02
 3.360E+02  2.183E-01
 5.697E+02  4.849E-03
 7.452E+02  1.268E-02
 6.028E+02  1.255E-01
 2.733E+03  4.992E-03
 5.191E+02  2.694E-01
 3.874E+02  5.289E-02
 1.091E+03  9.422E-03
 1.180E+03  3.659E-03
 7.729E+02  2.959E-02
 4.951E+02  1.058E-01
 1.168E+03  8.356E-03
 6.488E+02  1.206E-01
 5.872E+02  2.051E-02
 4.335E+02  2.168E-02
 6.809E+02  2.950E-02
 7.097E+02  1.792E-02
 5.208E+02  5.404E-02
 1.508E+03  4.542E-03
 6.817E+02  3.384E-02
 1.011E+03  9.728E-03
 1.109E+03  6.268E-03
 5.380E+02  4.000E-02
 1.071E+03  2.611E-03
 9.010E+02  1.744E-02
 1.230E+03  5.233E-03
 7.603E+02  4.333E-02
 5.372E+02  1.462E-01
 8.590E+02  1.628E-02
 9.216E+02  4.870E-02
 4.475E+02  3.238E-02
 1.268E+03  6.030E-03
 5.519E+02  3.395E-02
 6.558E+02  3.897E-02
 1.017E+03  1.102E-02
 4.689E+02  1.611E-01
 5.800E+02  2.080E-02
 1.157E+03  2.123E-02
 5.876E+02  2.804E-02
 7.817E+02  1.777E-02
 1.002E+03  2.569E-02
 7.134E+02  2.133E-02
 7.319E+02  3.109E-02
 6.137E+02  1.192E-02
 1.339E+03  1.050E-02
 3.081E+02  3.725E-01
 7.458E+02  6.967E-02
 6.642E+02  2.547E-02
 7.450E+02  4.637E-02
 5.144E+02  1.154E-02
 6.486E+02  1.438E-01
 9.759E+02  1.758E-02
 4.956E+02  7.699E-02
 6.690E+02  1.869E-02
 3.457E+02  3.362E-01
 6.141E+02  1.820E-02
 6.931E+02  2.926E-02
 7.314E+02  3.982E-02
 1.495E+03  4.991E-02
 5.633E+02  2.370E-02
 7.996E+02  4.038E-02
 5.558E+02  1.608E-01
 8.491E+02  7.326E-02
 5.489E+02  8.605E-02
 5.751E+02  4.517E-02
 5.743E+02  3.012E-02
 5.353E+02  2.509E-02
 5.669E+02  9.487E-03
 4.352E+02  5.854E-02
 5.484E+02  1.916E-02
 4.819E+02  2.476E-02
 1.269E+03  4.657E-03
 8.791E+02  2.487E-02
 7.512E+02  9.267E-02
 8.690E+02  1.456E-02
 9.392E+02  2.179E-02
 4.255E+02  4.403E-02
 8.300E+02  7.604E-02
 8.201E+02  5.514E-02
 4.786E+02  7.019E-02
 9.830E+02  6.546E-02
 5.308E+02  2.475E-02
 9.936E+02  1.012E-02
 5.681E+02  1.059E-01
 6.316E+02  1.370E-01
 5.615E+02  3.094E-02
 6.151E+02  3.529E-02
 5.241E+02  2.584E-02
 1.194E+03  1.813E-02
 1.442E+03  8.414E-03
 1.151E+03  9.812E-03
 5.971E+02  2.063E-02
 1.000E+03  1.770E-02
 5.978E+02  1.179E-02
 3.242E+02  3.403E-01
 2.351E+02  6.347E-01
 5.290E+02  1.002E-02
 2.370E+02  5.532E-01
 8.381E+02  7.420E-02
 4.052E+02  3.997E-02
 4.993E+02  3.356E-02
 6.345E+02  2.772E-02
 6.086E+02  4.017E-02
 4.287E+02  1.849E-03
 3.068E+02  4.189E-01
 1.855E+03  8.961E-03
 7.043E+02  9.875E-02
 5.290E+02  2.882E-02
 4.940E+02  2.947E-01
 4.931E+02  3.876E-02
 6.168E+02  8.226E-02
 5.622E+02  3.175E-02
 7.781E+02  1.846E-02
 3.008E+02  1.402E-01
 9.666E+02  2.178E-02
 4.120E+02  2.172E-02
 8.991E+02  8.103E-03
 7.512E+02  9.215E-02
 8.659E+02  1.858E-02
 6.553E+02  5.922E-02
 4.200E+02  7.545E-02
 4.034E+02  1.051E-01
 5.926E+02  1.564E-01
 6.075E+02  5.695E-02
 8.077E+02  9.008E-02
 1.052E+03  1.385E-02
 7.766E+02  7.745E-03
 6.222E+02  3.848E-02
 4.481E+02  1.090E-01
 7.955E+02  1.515E-02
 5.273E+02  4.227E-02
 3.856E+02  1.765E-01
 6.249E+02  5.101E-02
 6.156E+02  1.706E-02
 6.153E+02  4.535E-02
 8.124E+02  2.987E-02
 1.219E+03  2.647E-03
 1.531E+03  1.426E-02
 2.795E+02  1.566E-01
 4.828E+02  5.830E-02
 3.896E+02  2.712E-02
 6.708E+02  2.269E-02
 6.005E+02  5.240E-02
 4.203E+02  3.173E-01
 7.494E+02  1.943E-02
 5.468E+02  1.904E-02
 4.472E+02  1.503E-01
 7.551E+02  4.151E-03
 2.479E+03  2.368E-03
 4.055E+02  1.212E-02
 5.339E+02  3.415E-02
 6.028E+02  5.259E-03
 9.868E+02  1.307E-02
 6.272E+02  1.461E-01
 5.333E+02  3.047E-02
 8.209E+02  4.090E-02
 1.071E+03  5.382E-03
 3.556E+02  1.480E-01
 1.313E+03  1.947E-02
 5.660E+02  1.720E-02
 7.487E+02  1.545E-01
 6.573E+02  3.153E-01
 1.987E+03  1.214E-02
 1.164E+03  1.982E-01
 4.898E+02  1.268E-01
 3.258E+02  1.437E-01
 6.836E+02  9.011E-02
 4.645E+02  1.118E-02
 8.064E+02  2.798E-02
 4.943E+02  1.789E-02
 4.312E+02  5.926E-02
 1.281E+03  5.720E-03
 5.174E+02  6.403E-02
 3.995E+02  2.016E-02
 1.687E+03  1.353E-03
 1.754E+03  3.349E-03
 9.164E+02  3.950E-02
 4.100E+02  2.963E-02
 8.803E+02  9.613E-02
 1.838E+03  3.458E-03
 7.453E+02  3.383E-02
 4.550E+02  6.135E-02
 7.862E+02  2.682E-02
 5.755E+02  4.827E-02
 4.519E+02  6.025E-02
 5.151E+02  3.680E-02
 7.637E+02  8.358E-03
 5.291E+02  2.564E-02
 8.185E+02  9.039E-03
 5.649E+02  4.912E-02
 5.071E+02  4.328E-02
 4.616E+02  3.481E-02
 6.246E+02  1.460E-02
 4.096E+02  1.676E-01
 6.069E+02  1.640E-02
 4.496E+02  9.118E-02
 3.577E+02  1.623E-01
 2.367E+03  3.717E-03
 1.199E+03  6.106E-03
 1.120E+03  6.050E-02
 7.429E+02  1.381E-02
 1.008E+03  2.822E-02
 5.293E+02  1.467E-01
 1.318E+03  1.066E-02
 6.586E+02  5.750E-02
 2.655E+02  5.943E-01
 9.446E+02  8.589E-03
 6.765E+02  2.892E-03
 2.594E+02  3.736E-01
 5.647E+02  2.202E-02
 6.813E+02  2.982E-02
 5.817E+02  1.764E-02
 5.427E+02  5.324E-01
 3.762E+02  2.440E-01
 4.937E+02  1.377E-02
 6.624E+02  2.906E-02
 6.972E+02  1.896E-02
 5.184E+02  3.820E-02
 4.896E+02  4.031E-02
 5.831E+02  4.280E-02
 9.773E+02  3.855E-02
 4.508E+02  2.643E-02
 1.217E+03  4.227E-02
 4.517E+02  7.842E-02
 5.617E+02  1.796E-02
 4.612E+02  1.355E-01
 1.045E+03  1.492E-02
 5.166E+02  1.003E-02
 7.226E+02  1.733E-02
 4.253E+02  6.473E-02
 6.632E+02  1.423E-02
 5.212E+02  1.838E-01
 1.374E+03  7.587E-03
 3.876E+02  7.413E-02
 5.798E+02  8.033E-02
 1.643E+03  1.306E-03
 5.611E+02  2.283E-01
 5.735E+02  1.050E-01
 8.079E+02  6.222E-02
 5.073E+02  2.021E-01
 4.216E+02  2.377E-01
 7.362E+02  2.766E-02
 7.653E+02  5.087E-02
 4.823E+02  8.376E-02
 5.810E+02  5.310E-02
 4.507E+02  1.816E-01
 3.973E+02  4.699E-02
 4.011E+02  1.569E-01
 8.106E+02  4.678E-02
 1.074E+03  2.052E-02
 9.671E+02  1.089E-02
 5.787E+02  2.488E-02
 3.159E+02  5.104E-01
 5.745E+02  3.406E-02
 4.955E+02  8.715E-02
 7.663E+02  7.126E-03
 5.108E+02  2.499E-02
 8.174E+02  1.351E-01
 5.289E+02  1.070E-01
 6.842E+02  8.419E-02
 5.403E+02  9.628E-02
 5.037E+02  5.513E-02
 6.543E+02  4.041E-02
 7.865E+02  8.493E-02
 3.194E+02  6.136E-01
 9.717E+02  3.846E-02
 7.255E+02  4.039E-02
 5.198E+02  3.203E-02
 7.978E+02  1.964E-02
 1.189E+03  1.123E-02
 6.366E+02  1.872E-02
 7.133E+02  1.621E-02
 4.861E+02  1.632E-01
 4.811E+02  1.928E-02
 7.534E+02  3.588E-03
 7.698E+02  4.037E-02
 4.694E+02  9.321E-02
 1.244E+03  1.366E-02
 4.515E+02  8.883E-02
 5.319E+02  5.069E-02
 9.271E+02  7.253E-03
 1.336E+03  1.494E-02
 4.495E+02  5.684E-02
 5.781E+02  2.685E-02
 5.104E+02  7.537E-02
 4.726E+02  2.478E-01
 7.019E+02  1.386E-01
 8.803E+02  2.501E-03
 4.957E+02  2.781E-02
 4.976E+02  2.413E-02
 7.475E+02  5.090E-02
 5.712E+02  3.083E-02
 5.162E+02  1.620E-02
 5.830E+02  4.023E-02
 6.825E+02  6.361E-03
 6.350E+02  1.200E-01
 7.057E+02  7.819E-02
 7.937E+02  2.304E-02
 4.633E+02  7.299E-02
 8.077E+02  2.154E-02
 5.900E+02  2.920E-02
 6.433E+02  2.101E-02
 4.002E+02  4.880E-02
 3.896E+02  2.740E-02
 1.142E+03  8.130E-03
 5.572E+02  2.776E-02
 8.469E+02  5.669E-03
 1.873E+03  1.375E-03
 4.755E+02  7.531E-02
 1.466E+03  2.418E-02
 1.134E+03  2.178E-02
 4.603E+02  1.312E-01
 5.857E+02  1.395E-01
 9.372E+02  2.885E-02
 1.318E+03  2.941E-03
 4.968E+02  2.108E-02
 7.615E+02  1.265E-01
 4.330E+02  7.026E-02
 2.205E+03  5.233E-03
 6.757E+02  2.258E-02
 4.737E+02  2.825E-01
 5.530E+02  9.204E-02
 6.954E+02  1.362E-02
 6.550E+02  2.821E-02
 5.998E+02  4.139E-02
 4.944E+02  7.707E-02
 5.842E+02  4.193E-02
 5.774E+02  4.079E-02
 8.780E+02  8.375E-02
 4.225E+02  1.274E-02
 6.389E+02  3.215E-02
 2.169E+03  1.366E-02
 8.539E+02  3.425E-02
 8.329E+02  1.153E-03
 7.997E+02  4.114E-02
 6.018E+02  3.710E-02
 6.474E+02  2.369E-02
 6.485E+02  2.869E-02
 8.949E+02  1.405E-02
 7.009E+02  3.346E-02
 1.425E+03  5.103E-03
 7.652E+02  2.689E-02
 4.789E+02  1.377E-01
 4.438E+02  2.156E-02
 7.599E+02  2.365E-02
 6.272E+02  1.476E-01
 2.242E+03  9.379E-02
 4.409E+02  1.071E-02
 3.608E+02  1.222E-01
 1.058E+03  2.252E-02
 5.757E+02  2.141E-02
 5.917E+02  1.388E-02
 4.388E+02  9.169E-02
 1.835E+03  3.247E-03
 4.277E+02  2.686E-02
 4.685E+02  4.664E-02
 3.752E+02  6.639E-01
 3.815E+02  6.958E-02
 3.826E+02  3.017E-02
 6.110E+02  1.580E-02
 6.335E+02  1.583E-02
 6.397E+02  4.496E-03
 6.292E+02  6.599E-02
 6.031E+02  3.562E-02
 8.555E+02  6.675E-02
 1.445E+03  6.142E-03
 7.816E+02  5.499E-02
 3.806E+02  9.145E-02
 6.538E+02  2.943E-02
 4.795E+02  7.026E-02
 5.213E+02  1.327E-02
 6.838E+02  2.283E-02
 5.088E+02  2.759E-02
 6.865E+02  1.713E-02
 4.792E+02  3.093E-03
 7.087E+02  2.273E-02
 8.819E+02  3.358E-02
 7.800E+02  1.724E-02
 7.403E+02  3.230E-03
 7.738E+02  1.620E-02
 8.868E+02  3.626E-02
 1.073E+03  3.378E-03
 1.072E+03  4.298E-02
 1.112E+03  9.414E-03
 8.895E+02  2.536E-02
 7.851E+02  1.274E-02
 5.656E+02  3.995E-02
 7.644E+02  3.738E-02
 5.029E+02  2.260E-02
 3.418E+02  6.996E-02
 8.738E+02  3.744E-03
 3.445E+02  5.899E-02
 4.054E+02  5.023E-02
 3.373E+02  3.639E-01
 5.945E+02  5.347E-02
 4.400E+02  5.251E-02
 7.439E+02  1.925E-02
 5.382E+02  6.197E-02
 5.808E+02  4.612E-02
 1.292E+03  1.434E-02
 5.696E+02  1.800E-02
 7.223E+02  3.706E-02
 5.899E+02  9.980E-02
 1.156E+03  2.170E-02
 7.649E+02  4.611E-02
 1.115E+03  1.898E-02
 7.444E+02  1.748E-02
 1.091E+03  4.536E-03
 5.976E+02  7.776E-02
 1.153E+03  6.455E-03
 3.530E+02  2.047E-02
 8.879E+02  2.632E-02
 3.762E+02  3.923E-01
 1.164E+03  2.931E-02
 1.049E+03  9.742E-02
 8.320E+02  3.217E-02
 6.362E+02  1.291E-02
 3.485E+02  2.787E-01
 1.268E+03  6.969E-03
 4.958E+02  3.953E-02
 1.287E+03  1.410E-03
 6.280E+02  7.435E-02
 7.383E+02  5.808E-02
 5.360E+02  9.898E-02
 1.034E+03  1.265E-02
 1.368E+03  4.426E-03
 5.672E+02  1.029E-02
 4.579E+02  8.822E-02
 1.891E+03  2.975E-02
 7.880E+02  2.946E-02
 4.726E+02  3.748E-02
 5.177E+02  2.079E-02
 4.024E+02  2.141E-02
 5.299E+02  1.374E-02
 4.340E+02  1.042E-01
 4.594E+02  3.368E-02
 6.436E+02  7.311E-02
 7.809E+02  1.422E-02
 3.283E+02  1.802E-02
 6.745E+02  2.968E-02
 4.374E+02  1.755E-01
 5.040E+02  6.919E-02
 6.298E+02  7.831E-02
 8.463E+02  1.177E-02
 8.658E+02  4.925E-02
 6.924E+02  2.339E-02
 2.369E+02  1.496E-01
 1.199E+03  2.031E-02
 7.550E+02  7.543E-02
 5.708E+02  2.579E-02
 4.398E+02  9.790E-02
 5.017E+02  2.711E-02
 5.008E+02  1.530E-02
 5.302E+02  3.854E-03
 8.259E+02  8.119E-02
 8.506E+02  5.485E-02
 6.946E+02  5.587E-03
 6.998E+02  1.785E-02
 5.284E+02  3.601E-02
 9.716E+02  1.146E-02
 1.879E+03  3.857E-03
 7.542E+02  2.913E-02
 5.558E+02  2.674E-02
 4.729E+02  7.054E-03
 8.993E+02  3.761E-02
 1.056E+03  1.208E-02
 5.297E+02  5.842E-02
 6.493E+02  2.917E-02
 1.551E+03  4.856E-03
 5.307E+02  3.854E-02
 6.146E+02  1.083E-01
 4.856E+02  1.139E-01
 1.222E+03  3.999E-03
 5.078E+02  9.142E-02
 1.701E+03  2.282E-02
 5.650E+02  1.907E-02
 1.197E+03  2.170E-02
 1.166E+03  2.806E-02
 8.278E+02  2.261E-02
 1.529E+03  1.513E-02
 8.374E+02  1.654E-02
 1.146E+03  1.291E-02
 7.358E+02  7.086E-03
 1.209E+03  1.458E-02
 4.119E+02  2.955E-02
 9.652E+02  1.083E-02
 4.868E+02  1.377E-02
 4.705E+02  2.661E-02
 5.639E+02  2.658E-02
 7.074E+02  6.345E-02
 9.493E+02  1.367E-02
 5.426E+02  1.146E-02
 7.565E+02  1.223E-02
 8.799E+02  1.839E-02
 4.873E+02  9.858E-02
 6.685E+02  4.700E-02
 5.916E+02  7.538E-02
 6.536E+02  9.620E-02
 3.709E+02  2.986E-01
 1.079E+03  4.636E-02
 4.092E+02  1.017E-01
 5.018E+02  2.942E-02
 5.767E+02  3.106E-02
 5.267E+02  1.322E-01
 1.128E+03  9.088E-03
 5.280E+02  8.738E-02
 3.513E+02  2.768E-02
 1.000E+03  2.671E-02
 1.434E+03  2.558E-02
 5.146E+02  5.870E-02
 6.548E+02  1.742E-02
 3.930E+02  5.814E-02
 5.506E+02  1.838E-02
 4.883E+02  1.241E-01
 3.372E+02  7.565E-02
 1.009E+03  2.370E-02
 4.333E+02  1.024E-01
 4.642E+02  6.205E-02
 8.825E+02  5.305E-02
 3.256E+02  2.111E-01
 6.508E+02  2.374E-02
 6.734E+02  3.708E-02
 7.720E+02  8.710E-03
 5.600E+02  2.951E-02
 3.855E+02  1.876E-01
 4.775E+02  7.937E-02
 5.234E+02  3.382E-02
 4.343E+02  3.895E-02
 1.011E+03  1.580E-02
 6.022E+02  5.274E-02
 6.853E+02  4.342E-02
 4.276E+02  1.148E-02
 7.380E+02  2.135E-02
 2.547E+02  5.283E-01
 4.887E+02  5.270E-02
 5.485E+02  2.418E-02
 7.071E+02  2.117E-02
 8.781E+02  4.906E-03
 5.811E+02  2.497E-02
 5.521E+02  2.771E-02
 4.639E+02  1.083E-01
 1.662E+03  5.096E-03
 4.897E+02  6.908E-02
 6.291E+02  4.962E-02
 9.504E+02  3.583E-02
 5.542E+02  2.808E-02
 5.862E+02  1.051E-02
 5.205E+02  3.870E-03
 7.763E+02  4.926E-02
 2.871E+02  3.830E-01
 3.611E+02  3.750E-02
 1.269E+03  3.280E-03
 5.181E+02  2.495E-02
 6.618E+02  4.438E-02
 1.114E+03  5.237E-03
 5.427E+02  1.312E-02
 6.199E+02  5.040E-02
 5.933E+02  1.467E-02
 5.440E+02  2.069E-02
 4.087E+02  6.582E-02
 7.215E+02  4.651E-02
 6.154E+02  6.353E-02
 6.922E+02  4.270E-02
 9.526E+02  1.018E-02
 4.394E+02  1.362E-01
 4.695E+02  2.838E-02
 9.589E+02  1.026E-02
 4.213E+02  3.581E-02
 1.502E+03  3.291E-03
 7.825E+02  1.665E-02
 6.742E+02  4.957E-02
 7.565E+02  2.968E-02
 2.470E+03  6.702E-03
 4.102E+02  4.341E-02
 5.269E+02  5.642E-02
 1.147E+03  1.376E-02
 4.363E+02  6.321E-02
 7.219E+02  2.426E-02
 4.556E+02  4.169E-02
 6.706E+02  2.179E-02
 6.119E+02  8.733E-03
 6.653E+02  1.680E-01
 4.130E+02  9.596E-02
 3.365E+02  1.013E-01
 5.960E+02  2.680E-02
 8.919E+02  6.770E-02
 5.902E+02  5.900E-02
 7.163E+02  2.955E-02
 5.888E+02  9.000E-03
 1.210E+03  4.309E-03
 6.808E+02  2.630E-02
 4.730E+02  1.042E-01
 5.913E+02  3.449E-03
 5.452E+02  7.327E-02
 4.403E+02  2.081E-01
 6.313E+02  5.011E-02
 3.621E+02  3.075E-01
 4.042E+02  1.301E-02
 1.203E+03  8.967E-03
 4.862E+02  1.742E-02
 6.307E+02  1.600E-02
 1.004E+03  2.528E-02
 4.302E+02  9.926E-02
 8.481E+02  4.440E-02
 5.573E+02  2.352E-01
 6.135E+02  4.312E-03
 6.182E+02  1.921E-02
 5.564E+02  1.175E-01
 6.555E+02  2.706E-02
 1.018E+03  2.524E-02
 2.981E+02  1.377E-02
 6.944E+02  1.108E-02
 6.371E+02  2.199E-02
 5.223E+02  1.111E-01
 5.900E+02  3.903E-02
 7.209E+02  2.781E-02
 7.084E+02  2.391E-02
 7.304E+02  1.837E-02
 6.511E+02  2.563E-02
 7.270E+02  1.853E-03
 8.689E+02  2.939E-02
 1.374E+03  9.361E-03
 6.416E+02  2.008E-02
 7.555E+02  9.244E-03
 4.613E+02  2.338E-01
 6.053E+02  5.015E-02
 4.159E+02  3.861E-02
 6.673E+02  1.479E-01
 6.006E+02  3.405E-02
 6.886E+02  7.793E-02
 1.465E+03  2.680E-02
 7.294E+02  4.658E-02
 8.925E+02  1.212E-01
 2.988E+02  2.505E-01
 1.678E+03  2.658E-03
 1.432E+03  5.946E-03
 4.571E+02  2.141E-02
 5.690E+02  1.292E-01
 5.836E+02  1.325E-02
 6.706E+02  4.172E-02
 5.742E+02  1.581E-01
 1.049E+03  1.588E-02
 5.641E+02  2.928E-02
 6.189E+02  6.696E-02
 8.409E+02  9.774E-03
 6.008E+02  1.968E-02
 6.639E+02  8.256E-02
 2.640E+03  5.266E-03
 1.150E+03  2.696E-02
 6.201E+02  1.274E-02
 8.354E+02  3.055E-02
 6.225E+02  3.177E-02
 6.377E+02  2.018E-02
 4.182E+02  5.265E-02
 9.558E+02  1.688E-02
 6.184E+02  8.306E-02
 1.132E+03  4.773E-03
 4.340E+02  1.107E-01
 6.778E+02  4.128E-02
 3.711E+02  3.230E-01
 4.719E+02  1.638E-01
 6.554E+02  1.538E-02
 4.942E+02  3.935E-02
 6.806E+02  3.278E-02
 4.134E+02  1.266E-01
 3.674E+02  2.166E-02
 4.483E+02  4.157E-02
 3.270E+02  2.513E-01
 4.087E+02  9.496E-02
 1.413E+03  1.795E-02
 8.780E+02  5.036E-03
 1.020E+03  1.821E-02
 4.678E+02  8.095E-02
 7.357E+02  3.276E-02
 3.187E+02  2.383E-01
 4.814E+02  5.842E-02
 9.869E+02  5.507E-02
 3.794E+02  2.001E-01
 1.700E+03  5.441E-04
 7.103E+02  7.909E-02
 9.977E+02  2.382E-02
 6.750E+02  8.408E-03
 8.865E+02  6.121E-03
 1.603E+03  1.360E-02
 4.818E+02  1.907E-02
 5.371E+02  1.925E-02
 7.924E+02  9.368E-02
 6.274E+02  2.443E-02
 1.031E+03  1.584E-02
 6.653E+02  5.318E-02
 4.510E+02  2.382E-02
 7.159E+02  2.519E-02
 5.909E+02  3.800E-02
 7.290E+02  5.263E-02
 7.435E+02  7.477E-02
 8.565E+02  8.483E-03
 6.684E+02  4.244E-02
 6.644E+02  2.677E-01
 9.336E+02  1.296E-02
 1.524E+03  7.139E-03
 7.436E+02  2.028E-03
 1.674E+03  4.109E-04
 7.538E+02  1.083E-02
 4.465E+02  5.322E-02
 5.104E+02  5.763E-02
 5.776E+02  8.318E-02
 6.350E+02  9.521E-02
 5.106E+02  3.231E-02
 5.665E+02  2.639E-01
 8.342E+02  1.778E-01
 1.296E+03  4.790E-02
 8.876E+02  1.829E-03
 4.691E+02  4.552E-02
 6.901E+02  3.228E-02
 1.136E+03  3.022E-02
 5.050E+02  1.891E-02
 9.417E+02  1.733E-01
 6.262E+02  5.432E-02
 7.766E+02  9.558E-02
 5.689E+02  1.068E-01
 6.403E+02  5.610E-03
 8.988E+02  1.229E-01
 7.590E+02  1.442E-02
 7.337E+02  4.327E-02
 4.250E+02  5.691E-02
 5.048E+02  4.113E-03
 1.211E+03  1.672E-03
 5.993E+02  1.925E-02
 4.805E+02  5.181E-02
 5.156E+02  1.389E-01
 7.284E+02  3.114E-03
 3.335E+02  2.525E-01
 5.117E+02  4.149E-02
 9.648E+02  1.250E-01
 2.957E+02  3.428E-01
 7.587E+02  8.060E-02
 2.634E+02  1.000E-02
 6.017E+02  5.236E-02
 8.982E+02  8.718E-02
 6.882E+02  5.792E-02
 1.461E+03  5.566E-03
 7.390E+02  1.799E-02
 9.733E+02  7.933E-03
 8.563E+02  1.461E-02
 9.705E+02  7.631E-02
 1.267E+03  1.938E-02
 8.145E+02  8.329E-03
 3.690E+02  8.288E-02
 8.052E+02  7.404E-02
 4.944E+02  9.075E-02
 4.323E+02  7.002E-02
