weight int_weight lept1_pt lept1_eta lept1_phi lept1_charge lept1_pfx lept1_sip lept2_pt lept2_eta lept2_phi lept2_charge lept2_pfx lept2_sip lept3_pt lept3_eta lept3_phi lept3_charge lept3_pfx lept3_sip lept4_pt lept4_eta lept4_phi lept4_charge lept4_pfx lept4_sip iso_max sip_max Z1mass Z2mass angle_costhetastar angle_costheta1 angle_costheta2 angle_phi angle_phistar1 KD psKD gravKD pt4l mass4l pfmet jet1_pt jet1_eta jet1_phi jet1_et jet2_pt jet2_eta jet2_phi jet2_et deltaetajj massjj VD njets
0.954184 0.775194 28.2146 0.967444 -1.88145 1 0.362527 0.618633 42.6725 -0.224961 2.11573 -1 0.0644203 0.464164 32.2624 0.0326385 -1.95122 1 0.13323 1.40823 21.9665 0.29685 2.29102 -1 0.280521 1.4145 0.213775 1.4145 76.8876 45.9273 0.285149 0.526945 -0.866968 -0.86195 2.61303 0.987545 2.98311e+17 0 57.339 125.85 37.8029 43.0354 1.07253 0.660383 43.6174 37.8554 1.58562 0.0351123 38.059 0.513082 39.318 0.0999038 2
1.33696 0.514919 36.9073 -1.44736 1.10133 -1 0.579592 0.295144 42.2337 -1.46274 -1.6666 1 0.121421 0.225453 13.5181 -0.0311792 -0.109838 -1 0.688194 0.250758 8.39134 -0.601838 2.8199 1 0.167459 1.05124 0.551738 1.05124 90.4445 22.0613 -0.996088 -0.0105287 0.425341 -1.53886 -2.07207 0.286662 2.98311e+17 0 21.8414 126.271 27.8779 39.7078 3.43555 0.343298 39.7117 37.5699 3.81248 -2.86177 37.5716 0.376928 80.3938 0.0832827 2
0.636956 0.934634 31.3996 -0.670541 -2.85399 -1 0.236959 0.668585 46.7374 -0.920065 1.25424 1 0.172142 1.76277 30.7714 -1.03537 1.80611 -1 0.353365 1.03576 38.7253 -0.582668 -3.01304 1 0.18647 0.25946 0.139905 1.76277 68.5153 48.7625 0.072452 -0.812844 -0.63094 -2.91482 -1.24676 0.549546 2.98311e+17 0 85.9911 122.916 27.2624 81.7891 1.91806 -0.971626 81.9585 40.8184 0.227576 0.847523 42.4447 1.69048 147.774 0.33266 2
0.783629 0.504125 35.3143 1.17607 -1.22399 1 0.20102 1.13417 31.1919 -0.913651 -0.0573339 -1 0.145625 0.543394 7.84684 1.39477 -0.539933 1 0.40928 0.235459 23.92 -0.144545 -1.81842 -1 0.0702582 0.664954 0.284338 1.13417 90.4061 28.4096 -0.204846 0.561882 0.529326 0.127709 3.04772 0.712574 2.98311e+17 0 76.2153 124.094 28.1611 48.4238 1.52095 1.91658 48.6757 33.4794 2.92791 2.56954 33.4923 1.40696 71.1679 0.266918 2
0.85549 1.17151 76.0803 -0.474036 -0.201571 1 0.0728203 0.985454 80.0453 0.317156 0.10384 -1 0.128913 0.756848 52.018 -0.0653599 0.1746 -1 0.166473 0.965583 52.4818 -0.202276 -0.783495 1 0.091881 0.375906 0.112516 0.985454 69.2519 50.3232 0.27425 0.55364 -0.985116 3.06606 0.193855 0.94923 2.98311e+17 0 252.572 124.177 16.9048 148.413 0.893346 2.62149 149.634 127.656 1.40585 -2.74092 128.535 0.512506 153.659 0.121754 2
0.759055 0 73.3365 -0.683701 -1.19573 1 0.00825263 0.659705 17.5934 0.415711 -0.490545 -1 0.154533 0.488478 16.4659 1.12793 0.640777 -1 0.570998 0.527481 41.8937 0.0432526 -0.758593 1 0.11672 0.774494 0.433554 0.774494 48.3597 48.0957 -0.822996 -0.955737 0.653169 3.09037 1.12386 0.0985748 2.98311e+17 0 128.629 130.174 22.5984 88.4918 0.259098 1.63916 90.0455 61.8936 -2.74527 -2.63048 61.9248 3.00437 342.911 0.606625 3
0.963419 1.51363 40.2497 -0.618354 -0.406136 -1 0.0992556 0.310742 26.0412 -0.387672 1.39077 1 0.307329 0.957411 18.1058 -1.15563 -1.26022 -1 0.159991 0.941558 85.6839 -0.194571 -0.823115 1 0.0391596 0.312432 0.135112 0.957411 51.2092 42.8771 -0.0390744 -0.711914 -0.547907 -1.67689 -2.16995 0.861905 2.98311e+17 0 126.747 125.241 18.6254 84.6855 -2.0389 2.74021 84.9945 30.3661 -0.901146 2.23738 30.9387 1.13775 76.569 0.219496 2
1.86989 0.494662 19.9137 1.23838 -2.64472 1 0.520978 0.988882 66.0145 -0.830989 -2.02527 -1 0.0881117 0.20189 15.7708 0.46316 -2.57889 1 0.451133 1.14893 7.27194 0.878987 1.25203 -1 0.497052 1.52384 0.305193 1.52384 91.852 20.6535 -0.807502 0.952119 0.306255 -0.617988 2.93206 0.0908198 2.98311e+17 0 90.8599 124.849 18.9699 98.9559 2.49403 1.5015 99.0508 50.0623 0.849405 -1.13833 51.0656 1.64462 194.803 0.333434 3
0.68893 0.501394 32.6509 0.0265219 -1.98651 1 0.208807 1.04861 64.0367 0.0778874 1.30225 -1 0.113953 0.410003 14.4681 0.351857 2.40737 1 0.131986 0.671102 17.5138 0.815402 0.0517875 -1 0.331306 0.839567 0.191684 1.04861 91.235 30.3385 -0.959589 -0.0164993 0.510681 -1.65428 -1.59276 0.568371 2.98311e+17 0 43.7636 125.838 44.5247 78.4151 -0.836575 -1.95256 79.6164 66.4809 1.25148 1.64509 67.2903 2.08805 231.439 0.420285 2
0.779451 0.463634 49.8982 1.11998 -0.707169 1 0.0815341 1.82686 41.6976 1.49146 2.40859 -1 0.192086 0.83191 12.5737 1.61662 -0.480243 -1 0.11641 3.06403 21.1773 0.870023 1.04009 1 0.237848 0.846844 0.15191 3.06403 92.7991 25.7142 0.0780205 0.241889 -0.453496 2.53503 -1.47846 0.583129 2.98311e+17 0 29.8877 125.895 32.8652 31.1287 -2.70395 -0.627364 31.152 30.7291 -0.167995 2.959 31.6287 2.53596 120.247 0.47956 2
0.708507 0.459754 30.2226 0.455938 1.83693 -1 0.215424 0.982147 43.9601 -0.994072 -1.1732 1 0.240458 0.358267 10.7976 -1.53094 -1.75739 -1 0.457438 0.624576 12.4996 -1.42537 -3.00627 1 0.360755 1.79358 0.306731 1.79358 92.79 13.6424 0.855866 0.540639 -0.0909951 3.11073 1.19331 0.0751415 2.98311e+17 0 24.2584 126.614 27.6095 55.218 -0.802203 2.12085 56.7211 43.2759 -0.611991 0.142901 44.4377 0.190212 87.3151 0.0510027 2
0.849312 1.14947 98.3369 2.27975 0.11029 -1 0.101498 0.936496 12.3646 2.0172 2.86965 1 0.428516 0.422428 36.2868 1.75252 -0.0714371 1 0.130059 0.815536 23.2823 0.844187 -0.462928 -1 0.29064 0.247139 0.0953216 0.936496 69.0844 29.5679 0.727275 0.40398 0.493991 3.09389 -0.324031 0.760185 2.98311e+17 0 142.86 128.419 43.554 73.8368 2.87577 2.96169 73.8497 35.7238 1.75622 -2.80873 35.9361 1.11956 74.0741 0.215742 3
0.64499 0.516631 30.9917 0.00790795 -0.0212572 1 0.13409 0.503938 59.531 0.702132 2.81981 -1 0.1682 2.30812 12.2502 0.593685 1.71392 1 0.0771063 0.266252 26.6993 0.147265 -2.66252 -1 0.075256 0.660731 0.1682 2.30812 90.2222 30.5965 0.310359 -0.566722 0.841368 -2.28571 0.712875 0.62144 2.98311e+17 0 54.0142 124.493 37.8887 80.0436 -1.01402 -1.08221 80.8355 38.109 -0.297639 1.49752 39.0101 0.716377 116.699 0.151354 3
1.37274 0.845436 22.7131 -0.547104 2.40877 1 0.157592 1.03434 42.0984 0.806945 0.114368 -1 0.134945 0.274619 15.2174 1.84467 0.311444 -1 0.289128 0.579509 19.8736 1.09724 2.31726 1 0.329535 0.489112 0.289128 1.03434 72.2254 32.1994 -0.942871 -0.273743 0.085529 -0.196371 -0.0402678 0.92817 2.98311e+17 0 47.0431 124.292 9.61914 54.4403 -1.55932 2.83052 54.7145 37.7812 -2.83484 -2.36933 37.7914 1.27551 81.9508 0.245327 2
0.856201 0.505727 22.1429 1.47433 2.27109 -1 0.370718 0.588782 99.7412 1.31895 -1.00903 1 0.0328946 0.45887 30.9834 1.33058 -0.8896 1 0.0722071 1.39301 18.8095 0.372022 -1.05604 -1 0.21632 0.715296 0.255416 1.39301 94.0505 24.3716 0.396597 0.614058 0.241858 -0.319495 -3.0048 0.834526 2.98311e+17 0 127.362 127.552 32.2079 71.3115 1.27039 0.919489 71.793 51.5424 2.88978 2.56354 51.5557 1.61939 145.212 0.319371 3
0.653971 0.865299 111.285 -1.5023 -0.963371 1 0.130817 0.667826 147.168 -1.79634 -1.45096 -1 0.0348643 0.736457 19.6584 -2.33943 -1.40826 -1 0.429977 0.266297 14.045 -2.30971 -0.027685 1 0.431433 0.867711 0.362673 0.867711 72.4116 21.1689 -0.216149 0.06392 -0.395713 -0.316038 -2.0211 0.8923 2.98311e+17 0 275.43 122.689 22.3044 186.141 1.18366 2.11861 187.207 135.717 1.09963 1.41805 137.17 0.0840273 130.135 0.0401109 4
1.80067 0.720558 42.2383 1.51009 2.21637 -1 0.0467753 0.298151 49.0083 1.12149 -1.96697 1 0.117208 0.94995 22.1375 2.14627 -2.00128 -1 0.119086 0.245739 24.1773 0.710823 -2.60353 1 0.537543 0.499672 0.0681648 0.94995 80.9086 38.654 -0.421192 0.878915 0.284876 -0.874333 0.186817 0.884333 2.98311e+17 0 86.3628 124.947 8.55949 78.0792 -0.985364 0.768591 79.2197 62.1253 -0.147705 -0.600439 64.517 0.837658 113.557 0.172581 2
1.28196 0.545602 34.6636 -0.373777 2.58427 -1 0.0214053 0.602095 81.3546 -0.923564 0.756285 1 0.0802659 0.271421 10.0251 -1.69265 0.550809 -1 0.321664 0.475444 10.3864 0.283016 2.79956 1 0.394026 0.431081 0.260929 0.602095 89.1568 29.9339 -0.330994 -0.763176 -0.54193 2.45291 1.29543 0.812603 2.98311e+17 0 87.6599 122.932 46.7265 50.5745 -3.16366 -2.20358 50.5845 43.4043 -0.863694 -0.484121 44.6606 2.29997 158.874 0.444498 3
0.664285 0.560523 55.8718 0.131223 0.842023 1 0.0174379 0.492921 37.1081 0.999676 -1.24086 -1 0.0880855 0.98715 5.74428 1.50504 -2.12319 1 0.169962 0.754601 29.623 0.649064 0.531307 -1 0.0607387 0.923231 0.073507 0.98715 88.5605 27.8145 -0.844444 0.149838 0.45626 2.53099 0.0731886 0.739785 2.98311e+17 0 73.6718 119.147 12.4316 65.3676 1.93634 2.86599 65.5891 54.4665 -2.01193 -1.815 54.6615 3.94827 431.533 0.793542 2
0.695505 0.719046 60.8056 1.04068 -0.510515 1 0.0754135 1.46229 27.2117 0.260101 -3.0177 -1 0.337917 1.30365 12.6273 1.88404 1.24021 1 0.291333 0.90519 21.1909 1.25705 -0.453265 -1 0.216393 1.85296 0.239883 1.85296 83.8756 26.6349 -0.78379 0.41491 -0.293123 2.99217 -1.82253 0.689384 2.98311e+17 0 57.8388 122.693 13.0138 85.8336 -1.61409 1.84308 86.2474 58.4474 -2.48652 -2.38714 58.5088 0.872437 142.944 0.184484 2
0.691094 0.508714 38.2263 -1.74247 -1.92598 1 0.309001 0.811624 26.0668 0.55046 -1.39075 -1 0.356512 0.0537009 18.9548 -1.44019 -0.972577 -1 0.152849 1.1326 21.7413 -0.32064 -2.00041 1 0.106339 0.0922515 0.166056 1.1326 90.8582 31.1646 0.533799 0.340299 0.353244 -2.14257 -0.096795 0.745443 2.98311e+17 0 97.1675 123.833 19.3778 79.7279 -3.29919 2.17532 79.7353 54.0502 -2.53329 0.410761 54.1148 0.765902 119.921 0.160887 3
0.878121 0.502308 31.991 -1.01895 2.57871 -1 0.0750986 0.551752 25.2109 1.21389 0.19404 1 0.194787 0.62252 9.59676 -0.822119 -1.97091 -1 0.650675 0.509834 12.2968 0.902037 -0.857414 1 0.389453 1.45954 0.120007 1.45954 93.707 24.0559 -0.146324 0.345796 -0.192202 0.0813911 2.55741 0.688937 2.98311e+17 0 4.28601 126.808 23.1828 37.159 -2.75487 2.57499 37.1783 30.9485 -0.803036 -0.488732 31.7016 1.95183 106.459 0.37177 2
0.658832 0.502984 32.4725 -1.55688 -0.950482 1 0.121669 1.25073 81.9603 -0.495464 0.558006 -1 0.0566747 2.96432 9.82162 -1.81938 1.64922 -1 0.399619 0.736369 8.15739 -1.42416 -2.27538 1 0.31365 0.773895 0.125738 2.96432 91.0068 16.9285 0.309348 0.617787 0.0100385 0.859976 1.17503 0.35765 2.98311e+17 0 84.8765 126.128 9.15784 57.6206 2.78042 2.43669 57.655 44.2443 0.872925 -1.68487 45.1682 1.90749 148.534 0.371867 2
0.679197 0.607333 21.3337 -1.11602 2.85177 1 0.35032 1.24641 98.76 -0.588274 0.615362 -1 0.101475 0.916024 8.76992 -0.801437 -0.359565 -1 0.749342 0.470591 51.2278 -0.886705 1.27825 1 0.440253 0.397294 0.408351 1.24641 86.1203 32.6624 0.616974 0.104985 -0.942057 1.7524 1.62885 0.744224 2.98311e+17 0 140.898 123.667 42.1201 97.1625 0.242212 -2.36394 100.379 55.5336 0.661797 -1.84748 56.3853 0.419585 62.093 0.0874471 2
1.07132 0.61828 32.2041 1.84167 1.3318 1 0.236218 1.94698 27.9691 -0.399329 1.43112 -1 0.0707472 0.829751 51.9277 0.745608 1.06984 -1 0.0664354 0.622033 7.66458 0.836387 -2.51042 1 0.900405 0.31838 0.509923 1.94698 85.2794 45.1987 -0.238583 0.116232 0.908504 1.33073 -2.95114 0.866471 2.98311e+17 0 104.506 131.326 28.2826 94.0692 1.87906 -1.54228 94.2284 32.9793 0.707575 -1.83917 33.8854 1.17148 78.9759 0.22603 2
0.847037 0.713837 34.9374 -2.09299 0.873981 -1 0.240507 0.174841 46.9164 -1.5304 -3.06365 1 0.0214157 1.51494 21.092 -1.30014 1.445 -1 0.195642 1.0154 38.6383 -1.90234 3.03293 1 0.0660455 0.250652 0.240507 1.51494 78.1298 44.3005 0.156427 0.650481 -0.413015 -0.730194 1.84289 0.979961 2.98311e+17 0 77.0877 125.637 35.993 84.8548 -3.44847 -0.648514 84.857 31.2305 0.986775 -2.94159 31.9387 4.43524 479.814 0.890468 2
0.767972 0.532184 43.5918 1.50468 0.923863 1 0.0124996 0.198255 71.8826 0.774292 -0.652555 -1 0.0995363 1.02395 23.5907 0.759373 -0.550281 1 0.26154 2.22343 13.9185 0.85978 1.64994 -1 0.461444 1.91066 0.362104 2.22343 89.7193 32.3522 0.871554 0.127499 0.539809 2.97145 -2.64561 0.705195 2.98311e+17 0 102.657 124.433 65.118 103.241 -0.566766 -2.94126 104.335 46.6741 2.72242 1.92879 46.7069 3.28919 359.675 0.661111 2
0.951181 0.501571 42.5481 -0.233083 -0.626482 -1 0.20411 0.457161 49.1229 -0.398812 2.70619 1 0.0723341 0.48733 8.61754 0.786556 1.27749 1 0.940769 1.29425 17.4278 -0.794594 -0.452358 -1 0.536637 0.985954 0.244009 1.29425 91.3338 28.4348 -0.129667 -0.809435 0.254661 0.85742 1.62648 0.73862 2.98311e+17 0 8.85703 125.524 27.5273 43.8971 -0.618773 1.38212 45.4106 36.963 2.65064 1.44651 37.0061 3.26941 202.071 0.627291 2
0.661991 1.17643 8.6031 1.58211 -2.8532 1 0.501232 1.79471 26.1218 -0.694777 -2.85549 -1 1.1475 1.15122 76.3899 0.0833231 2.3752 -1 0.0268056 0.87167 11.4418 0.274878 1.65748 1 0.293302 0.639894 1.06102 1.79471 59.6168 21.5306 -0.312353 0.515112 0.582787 1.02319 -2.77134 0.539485 2.98311e+17 0 124.571 124.695 49.9916 69.2923 -1.29718 0.102398 70.0656 33.6455 -2.66376 -2.42151 33.6774 1.36658 121.935 0.269396 2
0.685679 1.84471 66.2423 0.111117 -1.11706 -1 0.161806 0.312406 46.3079 0.761441 -0.0736782 1 0.140331 1.73529 16.7464 0.281252 -0.221908 -1 0.519513 2.21324 14.1572 -0.86893 2.80707 1 0.313581 0.67057 0.372541 2.21324 66.2651 35.9887 0.57992 0.0116665 -0.895985 -2.24979 -2.22274 0.616347 2.98311e+17 0 99.7728 125.19 35.7269 81.8487 -2.49579 2.74927 81.9359 38.1803 -1.23788 1.61268 38.5792 1.25791 103.512 0.246298 2
1.35843 0.504197 10.6056 2.20556 1.90821 1 1.09404 0.929069 41.5114 -0.838798 2.90589 -1 0.030166 0.342614 16.8361 0.453772 2.54688 1 0.229529 0.622246 23.048 -0.709038 2.37728 -1 0.352979 0.735137 0.362691 0.929069 93.7411 24.4488 0.5086 -0.670826 0.459628 -0.630308 -2.69566 0.884266 2.98311e+17 0 87.0433 126.293 35.2477 65.5245 -0.337673 -0.661184 67.3606 38.9194 0.835301 -1.07445 39.5544 1.17297 71.1094 0.224788 3
0.692603 0.503723 108.032 0.3439 -2.00862 1 0 1.24015 40.9804 0.163278 -0.522654 -1 0.090853 1.18925 12.727 1.42323 -1.39335 1 0.319563 1.10937 7.53808 0.566364 0.481462 -1 0.105205 0.825877 0.298034 1.24015 90.8245 18.0076 -0.56408 -0.591137 -0.0463475 0.785707 2.34148 0.714352 2.98311e+17 0 127.343 124.327 24.1319 74.9226 1.00451 1.67377 75.6047 68.4572 2.04756 1.38011 68.5589 1.04305 87.5759 0.204564 3
1.10435 1.74231 16.4254 2.03623 2.93364 -1 0.487094 0.820545 61.8938 0.704343 1.78319 1 0.171367 0.664274 39.1625 1.14626 1.64855 -1 0.163688 0.0138839 94.5203 1.6129 1.45725 1 0 0.934568 0.273155 0.934568 57.3578 30.919 -0.837304 -0.170141 -0.67012 -2.74735 0.921778 0.779733 2.98311e+17 0 198.015 122.966 62.1291 118.768 2.38401 -0.914549 118.937 63.6641 -1.82167 -2.02154 63.879 4.20568 709.362 0.893221 3
1.36409 0.513349 39.965 -1.04499 1.56673 -1 0.109589 0.656321 35.7211 -2.21765 -1.30226 1 0.114375 0.348474 21.3598 -1.83975 -2.66033 1 0 0.658143 16.5152 -1.54315 1.50219 -1 0.237712 0.901691 0.16446 0.901691 88.3383 33.2499 0.235605 -0.15958 -0.407171 0.509761 1.01033 0.798189 2.98311e+17 0 14.6058 126.639 17.7135 99.534 -0.509543 -1.01961 100.59 37.4039 -0.152614 2.22058 38.6797 0.356929 126.847 0.0886019 2
0.6607 1.20484 59.5406 1.63559 3.0903 1 0.00408619 0.169175 23.1347 1.58025 -0.361717 -1 0.306187 0.990177 20.0226 1.39695 -0.0112472 1 0.269042 1.94636 7.02061 -0.529618 2.10436 -1 0.49944 0.549599 0.213213 1.94636 73.3654 33.6373 0.731707 -0.758818 -0.00760715 2.86184 0.661711 0.423156 2.98311e+17 0 21.3849 127.531 26.1365 57.9609 2.17878 0.709677 58.0212 33.096 -0.653218 -2.42967 34.2105 2.832 193.651 0.54694 2
0.635258 1.48905 45.6122 0.0701197 -2.71125 -1 0.141241 0.373262 21.2175 0.228087 -0.111782 1 0.306095 1.66055 16.8574 1.27313 -1.58487 -1 0.397152 1.11722 23.992 1.50221 2.67212 1 0.327979 1.94243 0.19952 1.94243 63.2047 34.439 -0.976422 0.133744 -0.375474 1.87199 -1.63671 0.906797 2.98311e+17 0 48.4623 123.291 26.6074 38.2922 -0.714553 0.379046 39.454 33.3962 0.898069 0.0495733 33.9296 1.61262 68.4446 0.303413 2
0.705593 0.530831 101.293 -1.71296 1.55288 -1 0.0481655 0.875641 14.2749 -0.353293 -2.36019 1 0.298899 0.886827 6.17238 -2.08703 2.6166 -1 0.232111 1.15727 64.9049 -1.32042 1.34899 1 0.0879005 0.503657 0.175464 1.15727 89.8704 28.4494 0.199457 -0.611934 -0.976119 0.490049 -3.00528 0.47048 2.98311e+17 0 157.633 125.447 37.8775 107.892 2.2015 -1.65614 107.962 40.4322 2.77963 -1.20082 40.4388 0.578134 54.7942 0.114585 3
0.757044 0.500558 50.7453 0.752504 0.355946 -1 0.133426 1.42812 48.6977 0.846502 -1.98026 1 0.230797 0.731388 26.042 1.26647 -0.807493 1 0.308825 1.86816 13.1851 1.02769 0.865266 -1 0.371456 1.59678 0.275542 1.86816 91.5889 27.8639 -0.79335 -0.534431 -0.244344 0.649053 -2.56104 0.572971 2.98311e+17 0 65.3811 125.11 24.7887 82.2209 1.41236 2.56459 82.6404 30.3686 2.71162 2.51956 30.3873 1.29926 75.562 0.248375 2
0.952676 0.503422 57.0881 0.417493 -1.34468 1 0.0936843 0.216918 28.5217 -0.766366 1.17863 -1 0.28637 0.459505 9.75895 0.493064 -1.30309 1 0.548036 3.40438 17.5517 -0.653078 0.996637 -1 0.381319 1.70848 0.368955 3.40438 92.041 28.6632 0.429829 -0.971862 0.983498 -0.225167 -2.15275 0.640821 2.98311e+17 0 43.0854 124.427 12.8926 49.3513 0.683645 2.20043 50.6636 31.4111 -0.643916 -1.60174 32.1998 1.32756 96.0628 0.257405 2
0.651064 0.376616 40.7011 1.99062 2.91908 1 0.0471192 0.518018 78.3188 1.52299 -1.4043 -1 0.0357894 1.29167 31.1365 2.2066 -2.26743 -1 0.116246 0.878308 18.2797 1.40782 -1.98022 1 0.295157 0.537046 0.225907 1.29167 97.4844 20.7273 -0.808342 0.0965317 0.494154 2.23146 -1.50623 0.304814 2.98311e+17 0 121.546 127.332 54.2795 120.591 0.234868 1.52118 121.814 45.901 0.089606 -0.621395 47.6432 0.145262 134.941 0.0520559 2
0.633931 0.501559 61.6564 1.77602 -0.0268862 -1 0.0878911 0.370417 22.6793 0.192517 1.99315 1 0.17558 0.742754 17.2461 1.6749 0.83327 -1 0.42176 1.09395 20.0626 1.65753 2.01078 1 0.211327 0.533231 0.292208 1.09395 91.1831 20.6638 -0.461751 0.285795 -0.425677 0.774621 0.107122 0.419684 2.98311e+17 0 74.5824 125.538 39.1369 60.4496 2.01322 -2.57763 60.531 32.0245 0.928241 -1.97359 32.9969 1.08497 64.4978 0.207679 2
0.759389 0.638547 70.4745 1.626 -1.80476 1 0.0435622 1.10065 30.4625 2.28923 2.41964 -1 0.228219 1.00682 26.1415 1.47786 -1.58363 -1 0.0400017 1.21743 11.1701 0.795332 2.66247 1 0.4852 0.894529 0.25667 1.21743 85.3594 31.4337 0.919568 0.351023 -0.0361715 2.80493 3.02431 0.839517 2.98311e+17 0 85.2255 122.685 14.8634 44.3728 2.44336 -2.6545 44.4167 35.889 2.33892 0.666505 35.9437 0.104446 82.571 0.0346539 2
0.648332 0.549221 29.7778 -1.65531 -1.71339 -1 0.0165152 1.27297 63.2751 -1.10854 1.12379 1 0.0275622 0.781482 16.2004 -0.669643 0.220933 -1 0.236072 0.163241 14.1516 -0.93579 -2.31586 1 0.414417 0.73217 0.395326 1.27297 89.1126 29.1913 -0.749467 -0.548666 -0.262408 2.37509 2.74578 0.709667 2.98311e+17 0 35.9179 124.483 21.5228 34.9361 2.84187 2.38754 34.9507 32.9012 3.18159 -1.66349 32.9094 0.339717 64.4868 0.0735305 2
0.657708 0.802279 71.8663 1.05385 -1.94828 -1 0.0366463 0.59903 52.5757 0.394701 -3.04373 1 0.157367 0.361147 14.1579 1.64699 2.3463 1 0.334833 0.921785 12.3526 0.612246 -0.776214 -1 0.189003 2.23315 0.166071 2.23315 76.1612 30.069 -0.0420746 0.0617129 -0.234155 1.07261 0.977774 0.947754 2.98311e+17 0 106.556 123.463 47.2297 46.3606 0.372364 0.679674 47.8425 38.9232 -1.31602 1.31374 39.2912 1.68838 88.2407 0.320851 3
1.36407 0.491737 85.6259 -0.547816 -2.25094 1 0.106544 0.22542 51.6925 0.237948 -1.06561 -1 0.267707 0.485707 19.9555 0.219723 -2.92054 1 0.17903 1.14394 24.0594 -0.6218 -1.88759 -1 0.36974 0.320008 0.242281 1.14394 91.6541 28.7914 -0.039557 0.619352 -0.631877 3.0098 0.618053 0.618738 2.98311e+17 0 149.823 125.372 13.2364 83.6578 3.65404 1.67359 83.6606 62.9784 -1.75619 1.49447 63.2309 5.41024 1082.17 1.18162 3
1.44561 0.654154 14.7005 1.22745 1.31983 1 0.226046 1.48499 46.5635 -0.670487 2.30504 -1 0.144667 1.62446 5.61899 -1.59934 1.05428 1 0.414189 1.51378 23.0289 0.184812 -2.93858 -1 0.276389 0.594258 0.203952 1.62446 84.6837 31.0303 -0.154722 0.398107 0.510336 -1.75742 2.58678 0.874328 2.98311e+17 0 106.916 123.774 58.2056 63.6452 0.197329 -0.247248 65.605 52.8668 3.73511 -1.31463 52.8693 3.53779 342.612 0.702583 2
0.661496 0.445705 33.1346 -1.22328 -3.06335 -1 0.162877 0.583466 129.354 -0.419417 1.96135 1 0.0286665 2.63344 8.72911 -1.34582 0.438251 1 0.569546 1.60747 12.6612 0.230962 2.47469 -1 0.34994 1.36073 0.299132 2.63344 94.1299 25.6323 -0.44037 -0.410908 -0.404278 -1.84411 2.14694 0.536729 2.98311e+17 0 153.746 127.477 7.04436 163.534 -1.92481 -0.814852 163.733 34.0355 -1.96753 2.97371 34.1355 0.0427153 146.64 0.0358436 2
0.715369 1.0159 45.9723 0.610657 1.29074 1 0.180824 0.709778 242.836 0.464393 1.95765 -1 0.0204128 0.59087 5.88022 0.438533 -2.67313 -1 0.340988 1.14849 103.406 0.371451 1.91379 1 0.047937 2.65961 0.141719 2.65961 70.8754 37.0322 0.738469 0.106997 0.474837 -2.48792 1.40973 0.901368 2.98311e+17 0 382.746 112.815 67.5069 274.727 2.26816 -1.10816 274.838 67.4761 0.387646 -1.42409 69.049 1.88051 308.964 0.397813 2
0.649142 0.534904 29.2902 -0.37603 -2.55577 -1 0.146439 2.84493 184.145 0.312966 -1.50736 1 0.0195907 0.940954 52.1025 0.277202 -1.92266 1 0.0710626 1.12411 98.9649 0.311439 -1.59306 -1 0.00629023 0.334418 0.105631 2.84493 89.8249 23.6905 -0.498532 0.618098 0.206267 3.07906 1.80338 0.554529 2.98311e+17 0 349.371 124.834 25.8936 244.786 -2.48761 1.82373 244.858 130.745 0.775665 0.568 131.925 3.26328 907.968 0.76172 3
1.80433 0.985081 27.187 -1.93095 2.04828 -1 0.237148 0.433295 39.7595 -1.42012 -1.2141 1 0.100808 1.20293 27.4097 -1.06412 -3.03025 -1 0.0800654 0.580833 23.8459 -0.801499 -0.345907 1 0.340905 1.40684 0.327655 1.40684 67.7963 50.255 -0.975208 0.156601 0.0359746 1.0295 1.33102 0.977585 2.98311e+17 0 24.4808 125.44 14.9812 75.8716 -2.2309 0.475868 75.9666 48.9209 -1.87285 3.09274 49.0709 0.358052 123.753 0.08821 2
0.659473 0.535376 133.835 0.618793 -2.93398 -1 0.0245588 0.417543 25.629 -0.0623023 -1.43764 1 0.183964 1.04529 16.4472 0.954588 -2.14173 1 0.250289 0.943985 6.67732 -0.860386 2.22953 -1 0.0835947 0.753497 0.17119 1.04529 89.463 27.6746 0.445964 0.879924 0.471237 -1.11142 -1.26503 0.718055 2.98311e+17 0 153.421 122.91 24.92 161.655 -0.402146 0.339997 163.948 30.1467 -2.18776 -2.90461 30.2067 1.78561 203.206 0.360426 2
0.680767 0.980065 56.1059 -1.11039 1.98653 1 0.114762 2.03565 26.926 0.032506 -2.48383 -1 0.16613 1.11566 40.9097 -0.0716397 -3.07952 -1 0.195215 0.906956 11.4866 -1.02698 1.22464 1 0.390906 2.1442 0.390906 2.1442 77.0931 42.1369 -0.794613 -0.896369 0.909546 -1.59604 -1.81196 0.96709 2.98311e+17 0 91.6812 125.303 11.1835 89.715 -0.636107 -0.436364 91.0702 37.3594 -0.25942 -0.897638 38.426 0.376688 44.6761 0.0763816 2
1.09619 0.949489 21.5695 -0.13235 -2.00584 1 0.163585 0.547083 47.8412 0.727128 1.83196 -1 0.0510359 0.348654 19.4769 1.29053 1.09117 -1 0.393095 0.777594 19.57 -0.801056 2.9804 1 0.171746 0.398725 0.332896 0.777594 66.767 58.0722 0.876416 0.494339 -0.512968 1.06712 -1.44076 0.985731 2.98311e+17 0 56.7966 125.974 26.1034 44.9181 3.08338 -1.02615 44.9303 35.6611 3.61898 -0.276272 35.6651 0.535599 42.5878 0.104585 3
